amount,case_reference,ccd_case_number,service_type,payment_channel,payment_method,payment_link_id,reference,s2s_service_name,fee_amount
25,7ef22070-5e77-4f2f-b1f5-7cc6a7ae9c05,1616631504871894,Civil Money Claims,online,card,302975,RC-1616-6315-0518-6763,cmc_claim_store,null
25,0a257bb8-3ba5-42ec-a6c6-55570c3197ba,1616631458937824,Civil Money Claims,online,card,302941,RC-1616-6314-5903-1338,cmc_claim_store,null
25,f5421104-a595-430d-b38a-40be114fd165,1616446722501128,Civil Money Claims,online,card,289119,RC-1616-4467-2269-5227,cmc_claim_store,null
25,5933c1e7-d787-4aec-8768-7b9e2b5e3ef5,1616446734400707,Civil Money Claims,online,card,289133,RC-1616-4467-3452-5487,cmc_claim_store,null
25,2363e94b-67fc-426a-9fd8-b206ee18905b,1616631461439917,Civil Money Claims,online,card,302943,RC-1616-6314-6165-4556,cmc_claim_store,null
25,14e548db-30f9-4167-b03c-c824de4e562c,1616446753595627,Civil Money Claims,online,card,289155,RC-1616-4467-5361-9039,cmc_claim_store,null
25,1b12bed9-e2cb-41ab-bba4-b58fc4de2e3e,1616446767136087,Civil Money Claims,online,card,289169,RC-1616-4467-6726-5365,cmc_claim_store,null
25,1f9e2ffb-c647-4d42-87ea-29be5c079fbb,1616631509240764,Civil Money Claims,online,card,302978,RC-1616-6315-0948-7514,cmc_claim_store,null
25,f72f2799-685b-4b19-9ac9-5da7d9632655,1616631465023295,Civil Money Claims,online,card,302946,RC-1616-6314-6514-8126,cmc_claim_store,null
25,fbf2190e-c321-4738-bba6-8bf5cf661d1f,1616631466987001,Civil Money Claims,online,card,302947,RC-1616-6314-6708-7611,cmc_claim_store,null
25,00d3d3ec-534b-44a0-a5e2-f2abac7fce7b,1616631470171402,Civil Money Claims,online,card,302949,RC-1616-6314-7025-8332,cmc_claim_store,null
185,ce851b82-0e72-4b1c-acaa-fe5f512772a5,1623396828714516,Civil Money Claims,online,card,313604,RC-1623-3968-2889-7774,cmc_claim_store,null
25,ba3dff63-bb3d-435a-b550-cc81506f2676,1616446772455068,Civil Money Claims,online,card,289174,RC-1616-4467-7269-5598,cmc_claim_store,null
25,b43c3574-d1c4-4766-98c5-62831109c84a,1616446757940852,Civil Money Claims,online,card,289159,RC-1616-4467-5804-5461,cmc_claim_store,null
25,ad7ac432-658b-4567-9791-cc16ad4a2cc0,1616446761118321,Civil Money Claims,online,card,289162,RC-1616-4467-6125-4068,cmc_claim_store,null
25,37dd60eb-1f62-42ee-81aa-ce1334f60334,1616446726928327,Civil Money Claims,online,card,289124,RC-1616-4467-2703-6351,cmc_claim_store,null
25,0d2030b0-896e-4631-8a24-1f04513e5089,1616446730598298,Civil Money Claims,online,card,289128,RC-1616-4467-3065-4216,cmc_claim_store,null
25,5a895614-5ef2-483d-89f2-a87a54db5bb1,1616446735307133,Civil Money Claims,online,card,289134,RC-1616-4467-3552-6468,cmc_claim_store,null
25,50aa94ae-e8fe-4587-9c1d-0600c818ec2d,1616446701870684,Civil Money Claims,online,card,289096,RC-1616-4467-0198-7553,cmc_claim_store,null
25,38f2532c-a7e5-4e3e-bb72-fc09cf80e5d5,1616446703766609,Civil Money Claims,online,card,289098,RC-1616-4467-0383-6634,cmc_claim_store,null
25,7eea5a36-7a78-4983-bd91-353617c51dcb,1616446737866730,Civil Money Claims,online,card,289136,RC-1616-4467-3795-0328,cmc_claim_store,null
25,c2ecd531-f137-403e-aa30-044950756b8e,1616446706406294,Civil Money Claims,online,card,289100,RC-1616-4467-0651-4691,cmc_claim_store,null
25,1b6db897-7920-4ec6-8492-e3597bbd525c,1616446711755867,Civil Money Claims,online,card,289107,RC-1616-4467-1180-3139,cmc_claim_store,null
25,45167599-88bc-45fd-814a-a1341da1049c,1616446714764775,Civil Money Claims,online,card,289111,RC-1616-4467-1506-5511,cmc_claim_store,null
25,9ab27d1d-be4b-4c3e-90b3-a3fa51f300f7,1616446719439910,Civil Money Claims,online,card,289116,RC-1616-4467-1960-0545,cmc_claim_store,null
25,0282c11e-9bde-45f5-a8db-5fb29bd6ccee,1616446723717848,Civil Money Claims,online,card,289120,RC-1616-4467-2385-5846,cmc_claim_store,null
25,9cc86499-e7a1-4bf3-94a8-5bb0f91e2290,1616446761220283,Civil Money Claims,online,card,289163,RC-1616-4467-6135-0775,cmc_claim_store,null
25,0500ba47-2e75-46f5-9639-80dac41773f1,1616446764325824,Civil Money Claims,online,card,289166,RC-1616-4467-6442-5574,cmc_claim_store,null
25,81a5ae8e-f906-4730-aa31-6eedba9589bd,1616446729733955,Civil Money Claims,online,card,289126,RC-1616-4467-2997-5044,cmc_claim_store,null
25,0bab9fe7-240a-48a3-becf-64a3023892e8,1616446765535363,Civil Money Claims,online,card,289168,RC-1616-4467-6562-0207,cmc_claim_store,null
25,8b783b19-d083-4566-80da-ebff662796f3,1616446769197707,Civil Money Claims,online,card,289172,RC-1616-4467-6932-8096,cmc_claim_store,null
25,69701470-f221-49c0-be0c-b5b78f632df7,1616446771318176,Civil Money Claims,online,card,289173,RC-1616-4467-7163-3897,cmc_claim_store,null
25,cbdc45d2-d864-46a4-9dd4-99a0b9b69c6d,1616446775185100,Civil Money Claims,online,card,289177,RC-1616-4467-7522-7670,cmc_claim_store,null
25,dba15164-bcd9-42dc-a9a9-86fa647b9804,1616446777746552,Civil Money Claims,online,card,289180,RC-1616-4467-7780-6687,cmc_claim_store,null
25,90b72e7d-da48-46cc-9ea6-4658329aed26,1616446746709350,Civil Money Claims,online,card,289146,RC-1616-4467-4688-8642,cmc_claim_store,null
25,eca094b3-db12-4a8c-ba36-11be6bb203d3,1616446748664108,Civil Money Claims,online,card,289148,RC-1616-4467-4876-1573,cmc_claim_store,null
25,d3d039c2-9d99-449d-9d8f-a4c2292f5d60,1616446756544119,Civil Money Claims,online,card,289157,RC-1616-4467-5665-8950,cmc_claim_store,null
25,9172d601-fd9b-43bf-8084-4c31ee0bc81a,1616446789434023,Civil Money Claims,online,card,289193,RC-1616-4467-8959-3562,cmc_claim_store,null
25,1a2f870d-c463-499e-9b43-a7da2bbc6be3,1616446733519119,Civil Money Claims,online,card,289131,RC-1616-4467-3369-7782,cmc_claim_store,null
25,bc52d97d-6344-4fe7-8933-bdef27335d5a,1616446742612327,Civil Money Claims,online,card,289140,RC-1616-4467-4278-8994,cmc_claim_store,null
25,4c2cfb28-9861-41ae-a60e-f266b1c7c3e2,1616446785367367,Civil Money Claims,online,card,289189,RC-1616-4467-8568-6949,cmc_claim_store,null
25,1993ab55-fc1c-465a-b8f6-2983e6860648,1616446750965385,Civil Money Claims,online,card,289151,RC-1616-4467-5101-7897,cmc_claim_store,null
25,35563807-9c01-41ef-851d-444ef48f132c,1616446713925138,Civil Money Claims,online,card,289110,RC-1616-4467-1407-8549,cmc_claim_store,null
25,eb88523e-f46e-4815-933b-286b4afaa8b0,1616446788227626,Civil Money Claims,online,card,289191,RC-1616-4467-8856-0976,cmc_claim_store,null
25,92774fd6-9c67-4237-8513-42ce0e99cd61,1616446719131574,Civil Money Claims,online,card,289115,RC-1616-4467-1940-1035,cmc_claim_store,null
25,e719cec0-c45d-44a4-a235-de180a747f8b,1616446721483799,Civil Money Claims,online,card,289117,RC-1616-4467-2158-6369,cmc_claim_store,null
25,de87b433-5041-44ae-97cb-05d9d5285212,1616446725443542,Civil Money Claims,online,card,289121,RC-1616-4467-2559-1415,cmc_claim_store,null
25,9e616a9b-f577-44e9-baa8-b154a4be15a5,1616446795803195,Civil Money Claims,online,card,289199,RC-1616-4467-9591-0859,cmc_claim_store,null
25,ebd3fe8b-8763-41dd-b053-760121c0513a,1616446726739666,Civil Money Claims,online,card,289123,RC-1616-4467-2685-4515,cmc_claim_store,null
25,02b2f4bd-2727-4f7f-ac24-f585ae30b50c,1616446761028009,Civil Money Claims,online,card,289161,RC-1616-4467-6110-7423,cmc_claim_store,null
25,1bb0f570-8ca6-4eb9-84c3-cf6c5276b439,1616446762813789,Civil Money Claims,online,card,289164,RC-1616-4467-6290-2830,cmc_claim_store,null
25,fba91a3f-7f13-4d98-8f70-9ad9f852ba3a,1616446779047728,Civil Money Claims,online,card,289181,RC-1616-4467-7936-3166,cmc_claim_store,null
25,14209206-865e-4e25-86a1-29608293eec5,1616446745074061,Civil Money Claims,online,card,289142,RC-1616-4467-4514-8352,cmc_claim_store,null
25,682cf697-bbdd-4ae7-a36c-773b63f7aba1,1616446745106277,Civil Money Claims,online,card,289143,RC-1616-4467-4527-8274,cmc_claim_store,null
25,0589cc48-3521-4a2f-b714-2d1dd120c290,1616446745917632,Civil Money Claims,online,card,289145,RC-1616-4467-4600-5551,cmc_claim_store,null
25,ba264d05-d088-447e-9f34-a002f867824a,1616446751703728,Civil Money Claims,online,card,289152,RC-1616-4467-5202-7861,cmc_claim_store,null
25,909fc6a6-62ea-4e08-84bb-6c716b95df42,1616446757474324,Civil Money Claims,online,card,289158,RC-1616-4467-5755-8522,cmc_claim_store,null
25,32a66ce0-da3f-4492-a638-5463c49f34d2,1616446760249135,Civil Money Claims,online,card,289160,RC-1616-4467-6037-6383,cmc_claim_store,null
25,8c34af10-0eb2-434f-bf7d-67f7bf9deffa,1616446796665486,Civil Money Claims,online,card,289202,RC-1616-4467-9675-0908,cmc_claim_store,null
25,03bb272c-fcc0-41e1-b75d-76d791386c97,1616446765077036,Civil Money Claims,online,card,289167,RC-1616-4467-6514-5981,cmc_claim_store,null
25,8501dd1c-4856-42cb-92c9-569ac9c597a5,1616446768716739,Civil Money Claims,online,card,289171,RC-1616-4467-6887-2862,cmc_claim_store,null
25,f3f2e0ec-2d9c-47df-9905-1b8d9c6a7998,1616446773303978,Civil Money Claims,online,card,289175,RC-1616-4467-7343-7347,cmc_claim_store,null
25,eb169dc7-9c86-4e20-bcd1-80848e29062b,1616446883191818,Civil Money Claims,online,card,289296,RC-1616-4468-8324-4013,cmc_claim_store,null
25,434f84a0-db00-461e-9347-df5c11f3d88a,1616446807928329,Civil Money Claims,online,card,289213,RC-1616-4468-0805-8555,cmc_claim_store,null
25,4028c5b6-3f32-4c0a-ad72-b07a0263a784,1616631477846352,Civil Money Claims,online,card,302955,RC-1616-6314-7790-9739,cmc_claim_store,null
25,1613ddb2-aaef-4682-bfb9-8f9cc0bff36c,1616446825480774,Civil Money Claims,online,card,289233,RC-1616-4468-2555-3190,cmc_claim_store,null
25,4595b476-2416-4f92-a4b3-c72a6110542f,1616446780089032,Civil Money Claims,online,card,289182,RC-1616-4467-8015-9082,cmc_claim_store,null
25,dd11df9f-7bc0-4fad-a7dd-86f55829d1ad,1616446828423755,Civil Money Claims,online,card,289237,RC-1616-4468-2868-4075,cmc_claim_store,null
25,f351dee6-71ad-4ed7-98be-69a96722c489,1616446788458536,Civil Money Claims,online,card,289192,RC-1616-4467-8871-6065,cmc_claim_store,null
25,15c71744-a6cd-42e4-ab08-74fd88b53ee5,1616446840882632,Civil Money Claims,online,card,289248,RC-1616-4468-4094-4895,cmc_claim_store,null
25,504d0f53-027b-4a88-b8a7-424cccd6ac31,1616446794996206,Civil Money Claims,online,card,289198,RC-1616-4467-9508-1644,cmc_claim_store,null
25,2795fe89-54f0-4668-a13b-f99e70f47859,1616446847414322,Civil Money Claims,online,card,289258,RC-1616-4468-4761-7312,cmc_claim_store,null
25,c17e12f7-4c4b-481c-951b-48be9266ee90,1616446799634455,Civil Money Claims,online,card,289205,RC-1616-4467-9979-9373,cmc_claim_store,null
25,b7ce38d9-9429-48cf-a82d-8b0dea80babb,1616446849910087,Civil Money Claims,online,card,289260,RC-1616-4468-5022-4683,cmc_claim_store,null
25,a576fbcd-d414-4083-91b5-b68922c37af5,1616446811268787,Civil Money Claims,online,card,289218,RC-1616-4468-1131-6842,cmc_claim_store,null
25,6af1d437-fb3d-4dd9-a9d4-d6a8c3d9b960,1616446818073792,Civil Money Claims,online,card,289226,RC-1616-4468-1816-3551,cmc_claim_store,null
25,3cab2ce7-bc20-4156-bdfe-264db1c3411a,1616446831858377,Civil Money Claims,online,card,289240,RC-1616-4468-3191-8544,cmc_claim_store,null
25,cab26d96-2f44-4a48-9a74-49d47b4d3c6b,1616446879361854,Civil Money Claims,online,card,289292,RC-1616-4468-7943-9163,cmc_claim_store,null
25,4f276e17-5f3d-450c-9a76-58bb33556ff4,1616446837071298,Civil Money Claims,online,card,289245,RC-1616-4468-3724-5637,cmc_claim_store,null
25,a9461e8f-2085-43b6-a731-c71020071fd1,1616446887330230,Civil Money Claims,online,card,289303,RC-1616-4468-8747-2180,cmc_claim_store,null
25,4c7533c6-7dc2-4f92-9559-c3ecd08a1925,1616446848710744,Civil Money Claims,online,card,289259,RC-1616-4468-4890-5559,cmc_claim_store,null
25,4b3dd24b-2421-4367-b62e-1af5e976cddf,1616446894984508,Civil Money Claims,online,card,289311,RC-1616-4468-9507-0638,cmc_claim_store,null
25,e77d4599-8d12-4858-af56-6f51ee9bb9f2,1616446851755271,Civil Money Claims,online,card,289263,RC-1616-4468-5182-0216,cmc_claim_store,null
25,abd52b0a-6f0d-471e-8e08-9233e8eada52,1616446868012682,Civil Money Claims,online,card,289280,RC-1616-4468-6815-2926,cmc_claim_store,null
25,13a253d1-b36a-42a0-a162-5571148b327e,1616446869944487,Civil Money Claims,online,card,289282,RC-1616-4468-7000-8868,cmc_claim_store,null
25,470fe86f-2f22-4158-ab14-f78f3d10dad1,1616631491100950,Civil Money Claims,online,card,302965,RC-1616-6314-9123-7109,cmc_claim_store,null
25,f050aa2a-d1d6-445a-8610-4bfee3c369b8,1616631488580628,Civil Money Claims,online,card,302963,RC-1616-6314-8869-7893,cmc_claim_store,null
25,5aea35b4-4f0c-4bda-8bfc-a1e73c5b6564,1616631492634577,Civil Money Claims,online,card,302966,RC-1616-6314-9312-3059,cmc_claim_store,null
25,6a5b52e4-c310-4f1d-afd8-7bd84e5723a9,1616446804229101,Civil Money Claims,online,card,289209,RC-1616-4468-0433-1790,cmc_claim_store,null
25,c93e99fe-1bb4-4e18-ba05-fb9473bd5ec4,1616446814689526,Civil Money Claims,online,card,289222,RC-1616-4468-1478-6033,cmc_claim_store,null
25,47dd7ecb-d3ba-43d2-a902-48da9502677a,1616631501411660,Civil Money Claims,online,card,302972,RC-1616-6315-0156-8519,cmc_claim_store,null
25,00923556-c745-42f5-b08a-480d241cd44d,1616446815566426,Civil Money Claims,online,card,289223,RC-1616-4468-1596-7293,cmc_claim_store,null
25,930744de-1e89-4779-9c6e-6ed751e7fa8f,1616446819720086,Civil Money Claims,online,card,289227,RC-1616-4468-1987-2952,cmc_claim_store,null
25,291fb37b-2dcf-492d-b0c3-e922212c680d,1616631508330012,Civil Money Claims,online,card,302977,RC-1616-6315-0842-6588,cmc_claim_store,null
25,e0d9198b-6d21-411e-9ae9-b7fc82535c39,1616446823825319,Civil Money Claims,online,card,289231,RC-1616-4468-2398-8521,cmc_claim_store,null
25,3ccde914-59df-4125-8bd6-d7a408fe95cb,1616446834994781,Civil Money Claims,online,card,289244,RC-1616-4468-3507-8600,cmc_claim_store,null
25,4f4f60c0-bd20-402e-854d-a81480ab333b,1616446783813776,Civil Money Claims,online,card,289187,RC-1616-4467-8413-8413,cmc_claim_store,null
25,2fca81da-eb3d-4e21-b3a7-b4b23f55059f,1616631480574694,Civil Money Claims,online,card,302957,RC-1616-6314-8053-6024,cmc_claim_store,null
25,723b461a-84de-4c3a-99a7-61f58daba2ca,1616446784964735,Civil Money Claims,online,card,289188,RC-1616-4467-8500-8573,cmc_claim_store,null
25,2f45c243-9f5b-481c-8738-2ab2864fd8c6,1616446792846528,Civil Money Claims,online,card,289195,RC-1616-4467-9296-5401,cmc_claim_store,null
25,cc698f78-45b2-47a9-a757-e8a4bb2e3ef2,1616446792907270,Civil Money Claims,online,card,289196,RC-1616-4467-9310-2673,cmc_claim_store,null
25,cf9ce286-de30-4884-8e43-92ca4ae17de0,1616446795826865,Civil Money Claims,online,card,289200,RC-1616-4467-9593-4107,cmc_claim_store,null
25,263eaa77-df78-4933-a9d7-eade6a061343,1616446805184354,Civil Money Claims,online,card,289211,RC-1616-4468-0522-6676,cmc_claim_store,null
25,00c718dd-b7a3-41d7-a1e8-d51e0f9cf61c,1616446808831316,Civil Money Claims,online,card,289214,RC-1616-4468-0897-5089,cmc_claim_store,null
25,5ecea606-b0b1-40cc-bccc-00f25b8daced,1616446810349703,Civil Money Claims,online,card,289217,RC-1616-4468-1040-9184,cmc_claim_store,null
25,a4c6032a-0a20-4298-b60b-583c1942cc04,1616446812293420,Civil Money Claims,online,card,289219,RC-1616-4468-1238-6547,cmc_claim_store,null
25,754e9ed9-0ee5-44c8-89a4-254ac6eb82b3,1616446829832863,Civil Money Claims,online,card,289239,RC-1616-4468-2991-2889,cmc_claim_store,null
25,2ebfec20-6891-4dbc-b625-a6c1da6e7417,1616446832627391,Civil Money Claims,online,card,289241,RC-1616-4468-3278-5363,cmc_claim_store,null
185,f15f1e55-f06d-4a4f-8d08-7bc1b538d914,1623396834522572,Civil Money Claims,online,card,313605,RC-1623-3968-3480-9722,cmc_claim_store,null
25,fdec1b83-f852-4f6e-bc97-23e072fbc482,1616631586376846,Civil Money Claims,online,card,303032,RC-1616-6315-8640-2170,cmc_claim_store,null
25,5293ca5c-c7cf-4e68-8131-21ed7e255ad0,1616446798962360,Civil Money Claims,online,card,289204,RC-1616-4467-9903-8210,cmc_claim_store,null
25,42aa3bc3-17a7-4aab-8af5-8eef898acd36,1616446799721542,Civil Money Claims,online,card,289206,RC-1616-4467-9984-8014,cmc_claim_store,null
25,f98bbba2-1b66-483c-81a7-e442382555d2,1616446803874063,Civil Money Claims,online,card,289210,RC-1616-4468-0396-6760,cmc_claim_store,null
25,01af77bc-2230-47ac-a563-175455f5b313,1616446809666687,Civil Money Claims,online,card,289216,RC-1616-4468-0972-5913,cmc_claim_store,null
25,2d6a0dc2-3f37-49c9-8ac7-4f11eabd0966,1616632113042364,Civil Money Claims,online,card,303414,RC-1616-6321-1321-3023,cmc_claim_store,null
25,00e52f97-9f6c-4a7c-9c54-b0b71ec82004,1616631482594864,Civil Money Claims,online,card,302959,RC-1616-6314-8266-6142,cmc_claim_store,null
25,ac6ef6a6-078b-44cc-bbcb-23411672f3c8,1616631507134431,Civil Money Claims,online,card,302976,RC-1616-6315-0722-7177,cmc_claim_store,null
25,0ce44a75-618d-4e71-8013-a284f0f1f85e,1616631596326419,Civil Money Claims,online,card,303040,RC-1616-6315-9642-0956,cmc_claim_store,null
25,bec86482-5504-4690-b462-8934d0421c49,1616631533825440,Civil Money Claims,online,card,302995,RC-1616-6315-3393-0471,cmc_claim_store,null
25,8904f9f7-1baf-4201-aead-47675723b7cf,1616632114663572,Civil Money Claims,online,card,303415,RC-1616-6321-1473-4894,cmc_claim_store,null
25,79028366-fcd3-4671-87b8-9b9aaa5397bf,1616631570451282,Civil Money Claims,online,card,303020,RC-1616-6315-7058-6434,cmc_claim_store,null
25,6c5d6763-5576-4c00-8427-2d1d5b2a5a8a,1616631577888817,Civil Money Claims,online,card,303025,RC-1616-6315-7796-3024,cmc_claim_store,null
25,29823442-6c54-4501-96a9-d1ab80ebf8c9,1616631579946605,Civil Money Claims,online,card,303027,RC-1616-6315-8009-9998,cmc_claim_store,null
25,eab8cdb3-7192-4ae8-bdee-566a2d6c7564,1616631581592603,Civil Money Claims,online,card,303029,RC-1616-6315-8167-7404,cmc_claim_store,null
25,5c64dda0-ec8a-4835-82a0-0cac585df6c1,1616632120547116,Civil Money Claims,online,card,303419,RC-1616-6321-2064-0903,cmc_claim_store,null
25,3484331d-ccfd-4f7d-8680-ff7fcba37941,1616632122336708,Civil Money Claims,online,card,303420,RC-1616-6321-2241-3861,cmc_claim_store,null
25,9f7d58e4-5777-449c-a46e-cd29109ce4e5,1616632096253665,Civil Money Claims,online,card,303401,RC-1616-6320-9635-4711,cmc_claim_store,null
185,22d4d77f-8590-424c-95c2-a61efa9a0b63,1623396839335558,Civil Money Claims,online,card,313606,RC-1623-3968-3957-0204,cmc_claim_store,null
25,19d94a00-33ea-48f8-87f5-26a13cb173f6,1616446949973985,Civil Money Claims,online,card,289372,RC-1616-4469-5003-1186,cmc_claim_store,null
25,45a69251-7180-484b-a34e-c7c97b8140f6,1616446801666974,Civil Money Claims,online,card,289207,RC-1616-4468-0171-8007,cmc_claim_store,null
25,85893010-3648-4aa3-bf9a-08bdd306e15b,1616446884400085,Civil Money Claims,online,card,289298,RC-1616-4468-8477-7300,cmc_claim_store,null
25,c34d43a4-4896-49cf-b60a-8efbf922d86d,1616446823084156,Civil Money Claims,online,card,289230,RC-1616-4468-2314-1626,cmc_claim_store,null
25,c2d7fe19-52ae-47f8-a1f3-8fddf47a27d8,1616446827487207,Civil Money Claims,online,card,289236,RC-1616-4468-2759-5421,cmc_claim_store,null
25,7e9e828a-0c89-46aa-a877-cd5c24e9fab2,1616446846179447,Civil Money Claims,online,card,289257,RC-1616-4468-4621-8260,cmc_claim_store,null
25,9c0328d1-24b2-4bd3-8854-85036a485f2f,1616446901722503,Civil Money Claims,online,card,289317,RC-1616-4469-0188-2240,cmc_claim_store,null
25,c6951a55-0f8f-4d72-b4d6-7e47e1e7c293,1616446950166909,Civil Money Claims,online,card,289373,RC-1616-4469-5028-0114,cmc_claim_store,null
25,6ee9da32-8ce1-4c0f-a5a5-1414f4c56528,1616446875841495,Civil Money Claims,online,card,289289,RC-1616-4468-7596-6441,cmc_claim_store,null
25,deafc5a7-ccf2-420c-ad9d-ad65167b11f3,1616446959401133,Civil Money Claims,online,card,289381,RC-1616-4469-5958-3088,cmc_claim_store,null
25,28d27466-cd0a-4aca-ae88-814b6bd893ac,1616446889275730,Civil Money Claims,online,card,289305,RC-1616-4468-8935-2570,cmc_claim_store,null
25,5a1653a5-af16-4b84-b0b0-12465a6566aa,1616446926598698,Civil Money Claims,online,card,289346,RC-1616-4469-2672-9129,cmc_claim_store,null
25,d4546164-1044-4216-a55d-d1ad0114d48d,1616446961695037,Civil Money Claims,online,card,289385,RC-1616-4469-6195-9581,cmc_claim_store,null
25,54fe36fa-3194-4ae3-ac8d-95b6e2c67b98,1616446897785266,Civil Money Claims,online,card,289314,RC-1616-4468-9793-3213,cmc_claim_store,null
25,a963d9a7-272e-42e0-9444-ab04dc6f91d0,1616446908216814,Civil Money Claims,online,card,289326,RC-1616-4469-0839-6632,cmc_claim_store,null
25,128a3156-9763-4313-9462-22396fedfb49,1616446942925404,Civil Money Claims,online,card,289364,RC-1616-4469-4301-5718,cmc_claim_store,null
25,203672d5-0778-4826-b4f8-008cf9864b50,1616446911487923,Civil Money Claims,online,card,289329,RC-1616-4469-1153-1621,cmc_claim_store,null
25,0d308573-dc95-4aea-8b04-fec4d3455fa0,1616446952007762,Civil Money Claims,online,card,289375,RC-1616-4469-5218-4868,cmc_claim_store,null
25,d1976956-881d-4aa0-b436-1ceeb7b781bb,1616446920527891,Civil Money Claims,online,card,289339,RC-1616-4469-2062-1850,cmc_claim_store,null
25,a7c420e8-b544-4517-817b-fb9ebbc7d4f5,1616446953398079,Civil Money Claims,online,card,289376,RC-1616-4469-5358-7499,cmc_claim_store,null
25,f43c1586-3363-48dd-a507-1c55181575a5,1616446922792147,Civil Money Claims,online,card,289342,RC-1616-4469-2284-3833,cmc_claim_store,null
25,3176eee1-3237-4f8d-aee7-436ccc8a1c7e,1616446924565657,Civil Money Claims,online,card,289344,RC-1616-4469-2462-2094,cmc_claim_store,null
25,238e0a90-ce0b-474f-9260-19270733e852,1616446964074370,Civil Money Claims,online,card,289387,RC-1616-4469-6412-9414,cmc_claim_store,null
25,c10cad21-1938-4613-98ed-824b7bf29842,1616446936621142,Civil Money Claims,online,card,289358,RC-1616-4469-3680-7097,cmc_claim_store,null
25,acac4411-a073-4d35-a7ed-974c30ee4508,1616446941070152,Civil Money Claims,online,card,289361,RC-1616-4469-4115-8825,cmc_claim_store,null
185,e552aa81-70cf-4b35-ab43-5e526510f0f4,1623396854912620,Civil Money Claims,online,card,313608,RC-1623-3968-5507-8702,cmc_claim_store,null
25,eb71abdf-b41d-46b9-9f30-7eff18dd4cf5,1616446857583008,Civil Money Claims,online,card,289269,RC-1616-4468-5769-5562,cmc_claim_store,null
185,808b540f-6bde-4c7c-92d6-8d39b77e526c,1623396854136121,Civil Money Claims,online,card,313607,RC-1623-3968-5426-4303,cmc_claim_store,null
25,937e8bc0-7315-4079-8cef-a6c678c071d9,1616446833922619,Civil Money Claims,online,card,289243,RC-1616-4468-3419-5181,cmc_claim_store,null
25,a68bc1b3-ca71-4958-8b38-55cc5c1571b9,1616446840022593,Civil Money Claims,online,card,289247,RC-1616-4468-4011-0166,cmc_claim_store,null
25,84ae8372-a6ab-4c39-a5f5-e2c2a250f804,1616446840951247,Civil Money Claims,online,card,289249,RC-1616-4468-4105-0262,cmc_claim_store,null
25,e5042979-5b2a-4ca0-8ce0-d7388507b315,1616446840983877,Civil Money Claims,online,card,289250,RC-1616-4468-4100-8609,cmc_claim_store,null
25,989d72c7-f897-4ad6-b44d-93b5ac650b3c,1616446841890675,Civil Money Claims,online,card,289252,RC-1616-4468-4195-1386,cmc_claim_store,null
25,affeaeb2-8b5c-47fa-94f4-dff2c5a8e0b1,1616446842398181,Civil Money Claims,online,card,289253,RC-1616-4468-4241-9193,cmc_claim_store,null
25,3f899b00-0eb2-4dd2-912c-8a541750b830,1616446845353985,Civil Money Claims,online,card,289256,RC-1616-4468-4547-0078,cmc_claim_store,null
25,b5cb6355-7a85-4a83-81f8-582cab6a09e1,1616446850449769,Civil Money Claims,online,card,289262,RC-1616-4468-5054-6903,cmc_claim_store,null
25,eba6a2fd-2154-4d12-8bc0-648edbe33b1a,1616446813325031,Civil Money Claims,online,card,289221,RC-1616-4468-1348-5207,cmc_claim_store,null
25,ef43cfbf-6ea2-4f25-80b6-63f3ba970139,1616446852551232,Civil Money Claims,online,card,289264,RC-1616-4468-5266-8101,cmc_claim_store,null
25,83d929a5-8a76-468c-925d-8310c8c9f5d9,1616446853131745,Civil Money Claims,online,card,289265,RC-1616-4468-5344-5350,cmc_claim_store,null
25,7107187d-3514-4bf7-93e1-71e501533177,1616446855974795,Civil Money Claims,online,card,289267,RC-1616-4468-5619-8345,cmc_claim_store,null
25,ae9ecd7f-a080-4d77-9ba7-7d81adcce574,1616446856926174,Civil Money Claims,online,card,289268,RC-1616-4468-5714-4504,cmc_claim_store,null
25,a7926440-b1cd-4988-a808-9ad2654b0670,1616446822342928,Civil Money Claims,online,card,289229,RC-1616-4468-2244-9244,cmc_claim_store,null
25,a1d40188-12c6-4d97-8d8f-77bd09a5ecfd,1616446823860431,Civil Money Claims,online,card,289232,RC-1616-4468-2394-3625,cmc_claim_store,null
25,b15f7da9-e7ce-4542-b5fc-bdfefdfdd617,1616446858353823,Civil Money Claims,online,card,289271,RC-1616-4468-5866-4575,cmc_claim_store,null
25,cb0ce815-0a09-43bb-8571-9ccfad77e821,1616446858499204,Civil Money Claims,online,card,289270,RC-1616-4468-5855-6904,cmc_claim_store,null
25,e6e80784-9655-443c-a0ad-a6f1dd94d021,1616446826121724,Civil Money Claims,online,card,289234,RC-1616-4468-2626-4714,cmc_claim_store,null
25,a698c192-515f-4cee-90a7-c741d18bdf30,1616446860274652,Civil Money Claims,online,card,289273,RC-1616-4468-6059-2822,cmc_claim_store,null
25,c53326b1-7c49-4996-8407-40192c707c6b,1616446861780558,Civil Money Claims,online,card,289274,RC-1616-4468-6209-2920,cmc_claim_store,null
25,467b2546-817b-44e5-90ca-e7ca62a6dc08,1616446829238095,Civil Money Claims,online,card,289238,RC-1616-4468-2931-5877,cmc_claim_store,null
25,1ad8860f-06f6-40f9-b3fe-961b108ed851,1616446832752348,Civil Money Claims,online,card,289242,RC-1616-4468-3281-0971,cmc_claim_store,null
